Year,Month,Day,Hour,Half,Season,dayOfWeek,isHoliday,isWorkday,rh_10,t_10,Value
2016,7,11,14,0,2,1,0,1,37.568737,33.981773,508.932
2016,7,11,14,1,2,1,0,1,36.6276235,34.2670815,541.928
2016,7,11,15,0,2,1,0,1,35.68651,34.55239,577.576
2016,7,11,15,1,2,1,0,1,35.66093,34.5445475,522.496
2016,7,11,16,0,2,1,0,1,35.63535,34.536705,685.568
2016,7,11,16,1,2,1,0,1,36.1610265,34.3534475,505.8
2016,7,11,17,0,2,1,0,1,36.686703,34.17019,380.268
2016,7,11,17,1,2,1,0,1,38.791054,33.6391225,297.996
2016,7,11,18,0,2,1,0,1,40.895405,33.108055,218.4
2016,7,11,18,1,2,1,0,1,45.9317895,31.8744285,185.168
2016,7,11,19,0,2,1,0,1,50.968174,30.640802,170.168
2016,7,11,19,1,2,1,0,1,52.6658935,30.014566,169.464
2016,7,11,20,0,2,1,0,1,54.363613,29.38833,177.7
2016,7,11,20,1,2,1,0,1,55.7955055,28.944971,156.568
2016,7,11,21,0,2,1,0,1,57.227398,28.501612,142.968
2016,7,11,21,1,2,1,0,1,59.201604,28.0562385,131.636
2016,7,11,22,0,2,1,0,1,61.17581,27.610865,151.332
2016,7,11,22,1,2,1,0,1,63.606435,27.2312415,131.236
2016,7,11,23,0,2,1,0,1,66.03706,26.851618,164.532
2016,7,11,23,1,2,1,0,1,67.596835,26.642649,178.664
2016,7,12,0,0,2,2,0,1,69.15661,26.43368,181
2016,7,12,0,1,2,2,0,1,70.106355,26.289225,178.768
2016,7,12,1,0,2,2,0,1,71.0561,26.14477,177.128
2016,7,12,1,1,2,2,0,1,71.26437,26.110636,171.172
2016,7,12,2,0,2,2,0,1,71.47264,26.076502,188.332
2016,7,12,2,1,2,2,0,1,71.021377,26.0955295,170.7
2016,7,12,3,0,2,2,0,1,70.570114,26.114557,170.336
2016,7,12,3,1,2,2,0,1,70.783967,26.0942785,169.664
2016,7,12,4,0,2,2,0,1,70.99782,26.074,180.496
2016,7,12,4,1,2,2,0,1,73.209055,25.9676915,185.272
2016,7,12,5,0,2,2,0,1,75.42029,25.861383,186.064
2016,7,12,5,1,2,2,0,1,77.907545,25.638254,194.236
2016,7,12,6,0,2,2,0,1,80.3948,25.415125,214.66
2016,7,12,6,1,2,2,0,1,79.308118,25.6835575,147.436
2016,7,12,7,0,2,2,0,1,78.221436,25.95199,166.168
2016,7,12,7,1,2,2,0,1,73.9936755,26.750864,186.736
2016,7,12,8,0,2,2,0,1,69.765915,27.549738,239.4
2016,7,12,8,1,2,2,0,1,68.9564625,27.5883885,252.1
2016,7,12,9,0,2,2,0,1,68.14701,27.627039,290.764
2016,7,12,9,1,2,2,0,1,67.680355,27.6101935,271.964
2016,7,12,10,0,2,2,0,1,67.2137,27.593348,302.168
2016,7,12,10,1,2,2,0,1,65.127623,27.752054,304.868
2016,7,12,11,0,2,2,0,1,63.041546,27.91076,528.032
2016,7,12,11,1,2,2,0,1,59.401249,28.2097565,482.5
2016,7,12,12,0,2,2,0,1,55.760952,28.508753,642.732
2016,7,12,12,1,2,2,0,1,53.502367,28.764185,533.5
2016,7,12,13,0,2,2,0,1,51.243782,29.019617,404.7
2016,7,12,13,1,2,2,0,1,49.4711435,29.346094,227.564
2016,7,12,14,0,2,2,0,1,47.698505,29.672571,210.804
2016,7,12,14,1,2,2,0,1,46.8150405,29.8631075,328.668
2016,7,12,15,0,2,2,0,1,45.931576,30.053644,387.704
2016,7,12,15,1,2,2,0,1,45.9854415,30.0579015,460.028
2016,7,12,16,0,2,2,0,1,46.039307,30.062159,419.932
2016,7,12,16,1,2,2,0,1,46.813181,29.8965855,341.864
2016,7,12,17,0,2,2,0,1,47.587055,29.731012,263.4
2016,7,12,17,1,2,2,0,1,50.4208975,29.4270265,228.7
2016,7,12,18,0,2,2,0,1,53.25474,29.123041,187.1
2016,7,12,18,1,2,2,0,1,58.5620185,28.56254,187.2
2016,7,12,19,0,2,2,0,1,63.869297,28.002039,185.1
2016,7,12,19,1,2,2,0,1,64.5322335,27.640955,194.9
2016,7,12,20,0,2,2,0,1,65.19517,27.279871,170.568
2016,7,12,20,1,2,2,0,1,64.132062,27.0116825,160.472
2016,7,12,21,0,2,2,0,1,63.068954,26.743494,155.9
2016,7,12,21,1,2,2,0,1,65.751627,26.3478945,154.468
2016,7,12,22,0,2,2,0,1,68.4343,25.952295,120.1
2016,7,12,22,1,2,2,0,1,71.6062375,25.4728795,124.628
2016,7,12,23,0,2,2,0,1,74.778175,24.993464,119.968
2016,7,12,23,1,2,2,0,1,75.4140775,24.5768835,128.336
2016,7,13,0,0,2,3,0,1,76.04998,24.160303,132.468
2016,7,13,0,1,2,3,0,1,76.38139,23.75152,129.5
2016,7,13,1,0,2,3,0,1,76.7128,23.342737,129.8
2016,7,13,1,1,2,3,0,1,77.50212,22.9951725,143.6
2016,7,13,2,0,2,3,0,1,78.29144,22.647608,129.5
2016,7,13,2,1,2,3,0,1,79.428885,22.406031,127.8
2016,7,13,3,0,2,3,0,1,80.56633,22.164454,125.1
2016,7,13,3,1,2,3,0,1,81.95098,21.9797615,138.8
2016,7,13,4,0,2,3,0,1,83.33563,21.795069,130.2
2016,7,13,4,1,2,3,0,1,82.17189,21.9830875,146.2
2016,7,13,5,0,2,3,0,1,81.00815,22.171106,144.4
2016,7,13,5,1,2,3,0,1,76.088425,22.89599,153.5
2016,7,13,6,0,2,3,0,1,71.1687,23.620874,144.3
2016,7,13,6,1,2,3,0,1,65.648286,24.615976,152.1
2016,7,13,7,0,2,3,0,1,60.127872,25.611078,166.4
2016,7,13,7,1,2,3,0,1,55.234881,26.708689,200
2016,7,13,8,0,2,3,0,1,50.34189,27.8063,224.3
2016,7,13,8,1,2,3,0,1,46.42861,28.8159585,255.8
2016,7,13,9,0,2,3,0,1,42.51533,29.825617,265
2016,7,13,9,1,2,3,0,1,39.67427,30.636988,255.064
2016,7,13,10,0,2,3,0,1,36.83321,31.448359,291.368
2016,7,13,10,1,2,3,0,1,34.662258,32.118478,302.868
2016,7,13,11,0,2,3,0,1,32.491306,32.788597,352.6
2016,7,13,11,1,2,3,0,1,30.986291,33.260246,316
2016,7,13,12,0,2,3,0,1,29.481276,33.731895,304.9
2016,7,13,12,1,2,3,0,1,28.5933735,34.0684735,299.8
2016,7,13,13,0,2,3,0,1,27.705471,34.405052,317.5
2016,7,13,13,1,2,3,0,1,27.3010435,34.589653,316.1
2016,7,13,14,0,2,3,0,1,26.896616,34.774254,305
2016,7,13,14,1,2,3,0,1,26.7756995,34.830925,322.1
2016,7,13,15,0,2,3,0,1,26.654783,34.887596,336.5
2016,7,13,15,1,2,3,0,1,26.7752675,34.76429,316.9
2016,7,13,16,0,2,3,0,1,26.895752,34.640984,322.4
2016,7,13,16,1,2,3,0,1,27.8499165,34.339607,311.492
2016,7,13,17,0,2,3,0,1,28.804081,34.03823,316.308
2016,7,13,17,1,2,3,0,1,33.4330855,33.27996,226.028
2016,7,13,18,0,2,3,0,1,38.06209,32.52169,187.5
2016,7,13,18,1,2,3,0,1,43.178067,31.384011,192.1
2016,7,13,19,0,2,3,0,1,48.294044,30.246332,201.3
2016,7,13,19,1,2,3,0,1,49.03511,29.553888,175.8
2016,7,13,20,0,2,3,0,1,49.776176,28.861444,160.032
2016,7,13,20,1,2,3,0,1,50.906431,28.306589,151.8
2016,7,13,21,0,2,3,0,1,52.036686,27.751734,183.872
2016,7,13,21,1,2,3,0,1,53.8795795,27.307459,142.728
2016,7,13,22,0,2,3,0,1,55.722473,26.863184,148.332
2016,7,13,22,1,2,3,0,1,57.76972,26.6100405,274.272
2016,7,13,23,0,2,3,0,1,59.816967,26.356897,166.728
2016,7,13,23,1,2,3,0,1,61.2374575,26.2987765,170.208
2016,7,14,0,0,2,4,0,1,62.657948,26.240656,157.968
2016,7,14,0,1,2,4,0,1,62.612982,26.239649,168.092
2016,7,14,1,0,2,4,0,1,62.568016,26.238642,167.036
2016,7,14,1,1,2,4,0,1,62.068964,26.1619055,163.1
2016,7,14,2,0,2,4,0,1,61.569912,26.085169,168.468
2016,7,14,2,1,2,4,0,1,61.865001,25.93223,173.568
2016,7,14,3,0,2,4,0,1,62.16009,25.779291,161.796
2016,7,14,3,1,2,4,0,1,62.5320885,25.70582,175.104
2016,7,14,4,0,2,4,0,1,62.904087,25.632349,186.1
2016,7,14,4,1,2,4,0,1,63.42943,25.6018315,211
2016,7,14,5,0,2,4,0,1,63.954773,25.571314,193.7
2016,7,14,5,1,2,4,0,1,62.956999,25.674219,191.9
2016,7,14,6,0,2,4,0,1,61.959225,25.777124,214.3
2016,7,14,6,1,2,4,0,1,58.024664,26.231363,200.1
2016,7,14,7,0,2,4,0,1,54.090103,26.685602,157
2016,7,14,7,1,2,4,0,1,51.1184565,27.1587465,189
2016,7,14,8,0,2,4,0,1,48.14681,27.631891,251.8
2016,7,14,8,1,2,4,0,1,45.61052,28.0320835,317.1
2016,7,14,9,0,2,4,0,1,43.07423,28.432276,325.1
2016,7,14,9,1,2,4,0,1,40.6829165,28.805018,391
2016,7,14,10,0,2,4,0,1,38.291603,29.17776,385.8
2016,7,14,10,1,2,4,0,1,36.7918375,29.403956,331.3
2016,7,14,11,0,2,4,0,1,35.292072,29.630152,285.4
2016,7,14,11,1,2,4,0,1,34.509051,29.760157,278.5
2016,7,14,12,0,2,4,0,1,33.72603,29.890162,287.568
2016,7,14,12,1,2,4,0,1,33.370963,29.976786,250.668
2016,7,14,13,0,2,4,0,1,33.015896,30.06341,260.428
2016,7,14,13,1,2,4,0,1,33.0575255,30.053507,275.5
2016,7,14,14,0,2,4,0,1,33.099155,30.043604,297.6
2016,7,14,14,1,2,4,0,1,33.4167075,29.93577,269.7
2016,7,14,15,0,2,4,0,1,33.73426,29.827936,302.4
2016,7,14,15,1,2,4,0,1,34.359,29.6283055,303.9
2016,7,14,16,0,2,4,0,1,34.98374,29.428675,334
2016,7,14,16,1,2,4,0,1,37.1265725,29.1198675,356.504
2016,7,14,17,0,2,4,0,1,39.269405,28.81106,323.46
2016,7,14,17,1,2,4,0,1,46.3787225,28.2157385,259.232
2016,7,14,18,0,2,4,0,1,53.48804,27.620417,214.968
2016,7,14,18,1,2,4,0,1,56.4697985,27.211405,181.204
2016,7,14,19,0,2,4,0,1,59.451557,26.802393,179.864
2016,7,14,19,1,2,4,0,1,60.0575085,26.5178315,178.672
2016,7,14,20,0,2,4,0,1,60.66346,26.23327,187.236
2016,7,14,20,1,2,4,0,1,62.1674385,25.9050845,173.9
2016,7,14,21,0,2,4,0,1,63.671417,25.576899,162
2016,7,14,21,1,2,4,0,1,65.4089965,25.203791,144.096
2016,7,14,22,0,2,4,0,1,67.146576,24.830683,176.536
2016,7,14,22,1,2,4,0,1,69.507438,24.3518165,175.992
2016,7,14,23,0,2,4,0,1,71.8683,23.87295,117.472
2016,7,14,23,1,2,4,0,1,74.355625,23.3300725,134.804
2016,7,15,0,0,2,5,0,1,76.84295,22.787195,119.024
2016,7,15,0,1,2,5,0,1,78.98276,22.299341,125.4
2016,7,15,1,0,2,5,0,1,81.12257,21.811487,123.668
2016,7,15,1,1,2,5,0,1,83.23554,21.3511905,128.032
2016,7,15,2,0,2,5,0,1,85.34851,20.890894,108.308
2016,7,15,2,1,2,5,0,1,87.0601,20.5212195,105.828
2016,7,15,3,0,2,5,0,1,88.77169,20.151545,122.572
2016,7,15,3,1,2,5,0,1,90.04928,19.8887125,133.9
2016,7,15,4,0,2,5,0,1,91.32687,19.62588,132.6
2016,7,15,4,1,2,5,0,1,91.64777,19.5371195,136.3
2016,7,15,5,0,2,5,0,1,91.96867,19.448359,147.9
2016,7,15,5,1,2,5,0,1,90.8554,19.6597545,138.9
2016,7,15,6,0,2,5,0,1,89.74213,19.87115,136
2016,7,15,6,1,2,5,0,1,86.162575,20.486155,149.7
2016,7,15,7,0,2,5,0,1,82.58302,21.10116,159.76
2016,7,15,7,1,2,5,0,1,76.6824325,21.96084,176.468
2016,7,15,8,0,2,5,0,1,70.781845,22.82052,207.736
2016,7,15,8,1,2,5,0,1,65.0358505,23.674814,235.968
2016,7,15,9,0,2,5,0,1,59.289856,24.529108,271.968
2016,7,15,9,1,2,5,0,1,57.120288,24.9576055,286.464
2016,7,15,10,0,2,5,0,1,54.95072,25.386103,294.8
2016,7,15,10,1,2,5,0,1,53.737567,25.6278785,355.8
2016,7,15,11,0,2,5,0,1,52.524414,25.869654,454.1
2016,7,15,11,1,2,5,0,1,51.7439005,26.015192,377.4
2016,7,15,12,0,2,5,0,1,50.963387,26.16073,363.8
2016,7,15,12,1,2,5,0,1,51.2005785,26.113123,382.9
2016,7,15,13,0,2,5,0,1,51.43777,26.065516,347.668
2016,7,15,13,1,2,5,0,1,52.083125,25.92132,330.668
2016,7,15,14,0,2,5,0,1,52.72848,25.777124,339.9
2016,7,15,14,1,2,5,0,1,53.742427,25.529535,311.1
2016,7,15,15,0,2,5,0,1,54.756374,25.281946,335.7
2016,7,15,15,1,2,5,0,1,55.6735895,25.015497,351.5
2016,7,15,16,0,2,5,0,1,56.590805,24.749048,311.4
2016,7,15,16,1,2,5,0,1,57.2418595,24.544748,309.664
2016,7,15,17,0,2,5,0,1,57.892914,24.340448,218.264
2016,7,15,17,1,2,5,0,1,58.9375895,24.161554,171.032
2016,7,15,18,0,2,5,0,1,59.982265,23.98266,144.704
2016,7,15,18,1,2,5,0,1,65.5271225,23.589426,135.828
2016,7,15,19,0,2,5,0,1,71.07198,23.196192,211.972
2016,7,15,19,1,2,5,0,1,71.67995,22.960169,152.228
2016,7,15,20,0,2,5,0,1,72.28792,22.724146,138.604
2016,7,15,20,1,2,5,0,1,72.5544175,22.415537,158.328
2016,7,15,21,0,2,5,0,1,72.820915,22.106928,136.676
2016,7,15,21,1,2,5,0,1,72.9241775,21.748667,122.3
2016,7,15,22,0,2,5,0,1,73.02744,21.390406,115
2016,7,15,22,1,2,5,0,1,74.78613,21.045832,133.4
2016,7,15,23,0,2,5,0,1,76.54482,20.701258,171.7
2016,7,15,23,1,2,5,0,1,78.16414,20.521891,170.7
2016,7,16,0,0,2,6,0,0,79.78346,20.342524,171.5
2016,7,16,0,1,2,6,0,0,80.897185,20.208597,184.3
2016,7,16,1,0,2,6,0,0,82.01091,20.07467,168
2016,7,16,1,1,2,6,0,0,83.45997,19.8814025,167.8
2016,7,16,2,0,2,6,0,0,84.90903,19.688135,169.7
2016,7,16,2,1,2,6,0,0,85.61796,19.486826,179.6
2016,7,16,3,0,2,6,0,0,86.32689,19.285517,161.2
2016,7,16,3,1,2,6,0,0,86.7303625,19.148447,165.8
2016,7,16,4,0,2,6,0,0,87.133835,19.011377,164.7
2016,7,16,4,1,2,6,0,0,86.7433075,19.009058,180.1
2016,7,16,5,0,2,6,0,0,86.35278,19.006739,186.8
2016,7,16,5,1,2,6,0,0,81.27395,19.5367375,174.8
2016,7,16,6,0,2,6,0,0,76.19512,20.066736,178.9
2016,7,16,6,1,2,6,0,0,70.0049335,20.819605,180.9
2016,7,16,7,0,2,6,0,0,63.814747,21.572474,115
2016,7,16,7,1,2,6,0,0,58.3950465,22.3581795,128.1
2016,7,16,8,0,2,6,0,0,52.975346,23.143885,127.1
2016,7,16,8,1,2,6,0,0,49.741917,23.8539375,140.6
2016,7,16,9,0,2,6,0,0,46.508488,24.56399,139
2016,7,16,9,1,2,6,0,0,44.770929,25.139475,140.3
2016,7,16,10,0,2,6,0,0,43.03337,25.71496,139.8
2016,7,16,10,1,2,6,0,0,42.101928,26.107401,90.3
2016,7,16,11,0,2,6,0,0,41.170486,26.499842,68.2
2016,7,16,11,1,2,6,0,0,40.734908,26.755701,72.4
2016,7,16,12,0,2,6,0,0,40.29933,27.01156,73
2016,7,16,12,1,2,6,0,0,39.972072,27.237848,47.3
2016,7,16,13,0,2,6,0,0,39.644814,27.464136,48.5
2016,7,16,13,1,2,6,0,0,39.874903,27.5375765,80.428
2016,7,16,14,0,2,6,0,0,40.104992,27.611017,48.696
2016,7,16,14,1,2,6,0,0,40.6953375,27.5383395,48.868
2016,7,16,15,0,2,6,0,0,41.285683,27.465662,94.1
2016,7,16,15,1,2,6,0,0,42.124073,27.277735,122.204
2016,7,16,16,0,2,6,0,0,42.962463,27.089808,133.2
2016,7,16,16,1,2,6,0,0,44.1657845,26.850855,133.1
2016,7,16,17,0,2,6,0,0,45.369106,26.611902,123.5
2016,7,16,17,1,2,6,0,0,48.278261,26.238779,124.2
2016,7,16,18,0,2,6,0,0,51.187416,25.865656,132.1
2016,7,16,18,1,2,6,0,0,57.890335,25.2160895,118.5
2016,7,16,19,0,2,6,0,0,64.593254,24.566523,122.4
2016,7,16,19,1,2,6,0,0,66.545532,24.2129765,114
2016,7,16,20,0,2,6,0,0,68.49781,23.85943,123.2
2016,7,16,20,1,2,6,0,0,69.702957,23.571924,112.3
2016,7,16,21,0,2,6,0,0,70.908104,23.284418,112.5
2016,7,16,21,1,2,6,0,0,71.361712,23.0136355,117.1
2016,7,16,22,0,2,6,0,0,71.81532,22.742853,101.6
2016,7,16,22,1,2,6,0,0,71.851767,22.5687965,101.7
2016,7,16,23,0,2,6,0,0,71.888214,22.39474,101.7
2016,7,16,23,1,2,6,0,0,72.8995245,22.25265,107.7
2016,7,17,0,0,2,7,0,0,73.910835,22.11056,99.5
2016,7,17,0,1,2,7,0,0,74.50864,21.93902,99.5
2016,7,17,1,0,2,7,0,0,75.106445,21.76748,97.8
2016,7,17,1,1,2,7,0,0,75.8087425,21.596124,97.6
2016,7,17,2,0,2,7,0,0,76.51104,21.424768,105.1
2016,7,17,2,1,2,7,0,0,77.6195375,21.258417,99.7
2016,7,17,3,0,2,7,0,0,78.728035,21.092066,96.7
2016,7,17,3,1,2,7,0,0,80.0404075,20.9184665,98
2016,7,17,4,0,2,7,0,0,81.35278,20.744867,106.4
2016,7,17,4,1,2,7,0,0,81.18682,20.640329,98.7
2016,7,17,5,0,2,7,0,0,81.02086,20.535791,98.368
2016,7,17,5,1,2,7,0,0,78.97531,20.8125555,107.9
2016,7,17,6,0,2,7,0,0,76.92976,21.08932,112.6
2016,7,17,6,1,2,7,0,0,73.63371,21.706309,115.4
2016,7,17,7,0,2,7,0,0,70.33766,22.323298,117.3
2016,7,17,7,1,2,7,0,0,66.257985,23.0946905,119.5
2016,7,17,8,0,2,7,0,0,62.17831,23.866083,112.7
2016,7,17,8,1,2,7,0,0,58.222553,24.7085365,114.6
2016,7,17,9,0,2,7,0,0,54.266796,25.55099,119.2
2016,7,17,9,1,2,7,0,0,51.3624265,26.3055975,136.8
2016,7,17,10,0,2,7,0,0,48.458057,27.060205,127.1
2016,7,17,10,1,2,7,0,0,46.5000875,27.6437775,134.2
2016,7,17,11,0,2,7,0,0,44.542118,28.22735,131.1
2016,7,17,11,1,2,7,0,0,43.552784,28.5767915,148
2016,7,17,12,0,2,7,0,0,42.56345,28.926233,130.136
2016,7,17,12,1,2,7,0,0,41.317525,29.3666935,123.592
2016,7,17,13,0,2,7,0,0,40.0716,29.807154,124.7
2016,7,17,13,1,2,7,0,0,39.94536,29.951624,140.7
2016,7,17,14,0,2,7,0,0,39.81912,30.096094,127.1
2016,7,17,14,1,2,7,0,0,39.8211315,30.168482,125.1
2016,7,17,15,0,2,7,0,0,39.823143,30.24087,117.368
2016,7,17,15,1,2,7,0,0,40.4211115,30.11883,121.1
2016,7,17,16,0,2,7,0,0,41.01908,29.99679,122.6
2016,7,17,16,1,2,7,0,0,42.069202,29.7448215,123
2016,7,17,17,0,2,7,0,0,43.119324,29.492853,122.704
2016,7,17,17,1,2,7,0,0,45.597167,28.985834,97.26
2016,7,17,18,0,2,7,0,0,48.07501,28.478815,95.676
2016,7,17,18,1,2,7,0,0,54.317225,27.372446,88.06
2016,7,17,19,0,2,7,0,0,60.55944,26.266077,111.936
2016,7,17,19,1,2,7,0,0,62.477635,25.685007,98.5
2016,7,17,20,0,2,7,0,0,64.39583,25.103937,102.472
2016,7,17,20,1,2,7,0,0,65.602655,24.7004035,99.092
2016,7,17,21,0,2,7,0,0,66.80948,24.29687,123.5
2016,7,17,21,1,2,7,0,0,68.140995,23.924952,110.3
2016,7,17,22,0,2,7,0,0,69.47251,23.553034,100.04
2016,7,17,22,1,2,7,0,0,70.96262,23.223337,79.328
2016,7,17,23,0,2,7,0,0,72.45273,22.89364,73.668
2016,7,17,23,1,2,7,0,0,73.906365,22.6441285,74.064
2016,7,18,0,0,2,1,0,1,75.36,22.394617,62.664
2016,7,18,0,1,2,1,0,1,76.61324,22.227747,63.644
2016,7,18,1,0,2,1,0,1,77.86648,22.060877,80.096
2016,7,18,1,1,2,1,0,1,78.2970975,22.001337,89.936
2016,7,18,2,0,2,1,0,1,78.727715,21.941797,73.524
2016,7,18,2,1,2,1,0,1,78.8812325,21.942911,80.368
2016,7,18,3,0,2,1,0,1,79.03475,21.944025,83.04
2016,7,18,3,1,2,1,0,1,78.507163,21.976465,97.9
2016,7,18,4,0,2,1,0,1,77.979576,22.008905,113.1
2016,7,18,4,1,2,1,0,1,77.128288,22.0091645,111.3
2016,7,18,5,0,2,1,0,1,76.277,22.009424,121.2
2016,7,18,5,1,2,1,0,1,72.922348,22.4160555,111.3
2016,7,18,6,0,2,1,0,1,69.567696,22.822687,112.5
2016,7,18,6,1,2,1,0,1,65.662578,23.423151,120.2
2016,7,18,7,0,2,1,0,1,61.75746,24.023615,142.9
2016,7,18,7,1,2,1,0,1,57.888375,24.8453005,171.9
2016,7,18,8,0,2,1,0,1,54.01929,25.666986,214.4
2016,7,18,8,1,2,1,0,1,51.799274,26.3681885,248.568
2016,7,18,9,0,2,1,0,1,49.579258,27.069391,296.8
2016,7,18,9,1,2,1,0,1,48.637684,27.4555605,270.524
2016,7,18,10,0,2,1,0,1,47.69611,27.84173,275.568
2016,7,18,10,1,2,1,0,1,46.751936,28.17634,355.8
2016,7,18,11,0,2,1,0,1,45.807762,28.51095,325.1
2016,7,18,11,1,2,1,0,1,44.859966,28.829355,292.1
2016,7,18,12,0,2,1,0,1,43.91217,29.14776,296.8
2016,7,18,12,1,2,1,0,1,44.061462,29.191782,301.8
2016,7,18,13,0,2,1,0,1,44.210754,29.235804,279.6
2016,7,18,13,1,2,1,0,1,44.600172,29.190348,310.7
2016,7,18,14,0,2,1,0,1,44.98959,29.144892,312.6
2016,7,18,14,1,2,1,0,1,45.2923585,29.1033725,334.3
2016,7,18,15,0,2,1,0,1,45.595127,29.061853,314.5
2016,7,18,15,1,2,1,0,1,46.3983955,28.9229675,312.4
2016,7,18,16,0,2,1,0,1,47.201664,28.784082,302.2
2016,7,18,16,1,2,1,0,1,49.428147,28.5393925,325.6
2016,7,18,17,0,2,1,0,1,51.65463,28.294703,255.9
2016,7,18,17,1,2,1,0,1,56.74171,27.791468,193.8
2016,7,18,18,0,2,1,0,1,61.82879,27.288233,172.8
2016,7,18,18,1,2,1,0,1,64.436695,26.8663425,186.9
2016,7,18,19,0,2,1,0,1,67.0446,26.444452,171.9
2016,7,18,19,1,2,1,0,1,68.1860575,26.1264895,168.14
2016,7,18,20,0,2,1,0,1,69.327515,25.808527,165.9
2016,7,18,20,1,2,1,0,1,70.2147905,25.5049685,171.432
2016,7,18,21,0,2,1,0,1,71.102066,25.20141,148.56
2016,7,18,21,1,2,1,0,1,72.066243,24.8895205,150.176
2016,7,18,22,0,2,1,0,1,73.03042,24.577631,138.264
2016,7,18,22,1,2,1,0,1,74.0557525,24.300516,158.068
2016,7,18,23,0,2,1,0,1,75.081085,24.023401,203.964
2016,7,18,23,1,2,1,0,1,75.8463225,23.8022095,209.568
2016,7,19,0,0,2,2,0,1,76.61156,23.581018,209.86
2016,7,19,0,1,2,2,0,1,77.498805,23.358881,221.436
2016,7,19,1,0,2,2,0,1,78.38605,23.136744,198.668
2016,7,19,1,1,2,2,0,1,79.320625,22.847025,203.432
2016,7,19,2,0,2,2,0,1,80.2552,22.557306,225.9
2016,7,19,2,1,2,2,0,1,81.2923375,22.261133,208.6
2016,7,19,3,0,2,2,0,1,82.329475,21.96496,210.6
2016,7,19,3,1,2,2,0,1,83.2521025,21.7186985,208.9
2016,7,19,4,0,2,2,0,1,84.17473,21.472437,229.2
2016,7,19,4,1,2,2,0,1,84.6929,21.2926735,227.4
2016,7,19,5,0,2,2,0,1,85.21107,21.11291,227.8
2016,7,19,5,1,2,2,0,1,85.3889325,21.080851,220.136
2016,7,19,6,0,2,2,0,1,85.566795,21.048792,224.228
2016,7,19,6,1,2,2,0,1,85.3206475,21.19491,206.844
2016,7,19,7,0,2,2,0,1,85.0745,21.341028,172.964
2016,7,19,7,1,2,2,0,1,84.61653,21.573694,188.3
2016,7,19,8,0,2,2,0,1,84.15856,21.80636,221.028
2016,7,19,8,1,2,2,0,1,83.68755,22.027002,231.336
2016,7,19,9,0,2,2,0,1,83.21654,22.247644,243.828
2016,7,19,9,1,2,2,0,1,83.702495,22.3050325,242.404
2016,7,19,10,0,2,2,0,1,84.18845,22.362421,276.268
2016,7,19,10,1,2,2,0,1,85.318665,22.3349705,256.904
2016,7,19,11,0,2,2,0,1,86.44888,22.30752,248.932
2016,7,19,11,1,2,2,0,1,86.991615,22.534845,231.368
2016,7,19,12,0,2,2,0,1,87.53435,22.76217,243.768
2016,7,19,12,1,2,2,0,1,88.10828,23.010492,227.164
2016,7,19,13,0,2,2,0,1,88.68221,23.258814,214.7
2016,7,19,13,1,2,2,0,1,89.091115,23.322107,227.36
2016,7,19,14,0,2,2,0,1,89.50002,23.3854,222.9
2016,7,19,14,1,2,2,0,1,89.38667,23.306009,229.808
2016,7,19,15,0,2,2,0,1,89.27332,23.226618,265.428
2016,7,19,15,1,2,2,0,1,89.546267,23.036356,271.24
2016,7,19,16,0,2,2,0,1,89.819214,22.846094,276.264
2016,7,19,16,1,2,2,0,1,90.612482,22.650095,231.896
2016,7,19,17,0,2,2,0,1,91.40575,22.454096,212.004
2016,7,19,17,1,2,2,0,1,92.830835,22.264658,171.832
2016,7,19,18,0,2,2,0,1,94.25592,22.07522,156.132
2016,7,19,18,1,2,2,0,1,95.33857,21.911493,143.396
2016,7,19,19,0,2,2,0,1,96.42122,21.747766,153.804
2016,7,19,19,1,2,2,0,1,96.46882,21.748468,149.096
2016,7,19,20,0,2,2,0,1,96.51642,21.74917,136.804
2016,7,19,20,1,2,2,0,1,96.289555,21.7711735,143.368
2016,7,19,21,0,2,2,0,1,96.06269,21.793177,143.768
2016,7,19,21,1,2,2,0,1,95.57414,21.7331795,136.6
2016,7,19,22,0,2,2,0,1,95.08559,21.673182,458.296
2016,7,19,22,1,2,2,0,1,94.58263,21.533289,405.036
2016,7,19,23,0,2,2,0,1,94.07967,21.393396,399.268
2016,7,19,23,1,2,2,0,1,93.957445,21.2395265,545.228
2016,7,20,0,0,2,3,0,1,93.83522,21.085657,253.232
2016,7,20,0,1,2,3,0,1,93.71345,20.963312,249.208
2016,7,20,1,0,2,3,0,1,93.59168,20.840967,299.46
2016,7,20,1,1,2,3,0,1,93.752223,20.7699525,263.436
2016,7,20,2,0,2,3,0,1,93.912766,20.698938,351.564
2016,7,20,2,1,2,3,0,1,94.271488,20.642694,561.104
2016,7,20,3,0,2,3,0,1,94.63021,20.58645,773.732
2016,7,20,3,1,2,3,0,1,94.879905,20.566629,792.264
2016,7,20,4,0,2,3,0,1,95.1296,20.546808,608.304
2016,7,20,4,1,2,3,0,1,95.300262,20.5314885,582.736
2016,7,20,5,0,2,3,0,1,95.470924,20.516169,508.5
2016,7,20,5,1,2,3,0,1,95.476299,20.5528965,542.396
2016,7,20,6,0,2,3,0,1,95.481674,20.589624,445.796
2016,7,20,6,1,2,3,0,1,95.310974,20.7194765,710.004
2016,7,20,7,0,2,3,0,1,95.140274,20.849329,1028.932
