"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"1036144288","JF_2ATC_SC701112_EC","1/5/2018 13:00:00","5","1","150300000112","32",,,"4000","1503","1/5/2018 13:33:15",
"1036144632","JF_2AES_SC100478_EC","1/5/2018 13:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 13:33:20",
"1036144635","JF_2AES_SC100481_EC","1/5/2018 13:00:00","756.3","1","150500000081","32",,,"6000","1505","1/5/2018 13:33:20",
"1036159849","JF_2ATC_SC701109_EC","1/5/2018 13:30:00","604.672","1","150300000109","32",,,"4000","1503","1/5/2018 14:03:43",
"1036159850","JF_2ATC_SC701110_EC","1/5/2018 13:30:00","28","1","150300000110","32",,,"4000","1503","1/5/2018 14:03:43",
"1036159851","JF_2ATC_SC701111_EC","1/5/2018 13:30:00","45","1","150300000111","32",,,"4000","1503","1/5/2018 14:03:43",
"1036159852","JF_2ATC_SC701112_EC","1/5/2018 13:30:00","5","1","150300000112","32",,,"4000","1503","1/5/2018 14:03:43",
"1036160196","JF_2AES_SC100478_EC","1/5/2018 13:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 14:03:48",
"1036160199","JF_2AES_SC100481_EC","1/5/2018 13:30:00","769.6","1","150500000081","32",,,"6000","1505","1/5/2018 14:03:48",
"1036175413","JF_2ATC_SC701109_EC","1/5/2018 14:00:00","686.592","1","150300000109","32",,,"4000","1503","1/5/2018 14:33:30",
"1036175414","JF_2ATC_SC701110_EC","1/5/2018 14:00:00","12","1","150300000110","32",,,"4000","1503","1/5/2018 14:33:30",
"1036175415","JF_2ATC_SC701111_EC","1/5/2018 14:00:00","21","1","150300000111","32",,,"4000","1503","1/5/2018 14:33:30",
"1036175416","JF_2ATC_SC701112_EC","1/5/2018 14:00:00","2.5","1","150300000112","32",,,"4000","1503","1/5/2018 14:33:30",
"1036175760","JF_2AES_SC100478_EC","1/5/2018 14:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 14:33:36",
"1036175763","JF_2AES_SC100481_EC","1/5/2018 14:00:00","694.3","1","150500000081","32",,,"6000","1505","1/5/2018 14:33:36",
"1036190977","JF_2ATC_SC701109_EC","1/5/2018 14:30:00","335.872","1","150300000109","32",,,"4000","1503","1/5/2018 15:04:10",
"1036190978","JF_2ATC_SC701110_EC","1/5/2018 14:30:00","8","1","150300000110","32",,,"4000","1503","1/5/2018 15:04:10",
